lote_id,fecha_inicio,fecha_fin,actividad,area,duracion_min,rendimiento_kg,humedad_pct,defectos_kg,motivo_parada,operadores,notas
L-1172,2025-10-05T02:14:55.296317,2025-10-05T02:42:55.296317,Control-Calidad-Molienda,Molienda,28,873,9.25,0,,6,
L-1172,2025-10-05T03:06:55.296317,2025-10-05T03:25:55.296317,Preparacion-Dosificacion,Envasado,19,777,16.48,0,,3,Humedad alta
L-1172,2025-10-05T04:22:55.296317,2025-10-05T04:53:55.296317,Sellado-Etiquetado,Envasado,31,933,15.25,0,,3,Humedad alta
L-1173,2025-10-01T06:56:55.296317,2025-10-01T07:26:55.296317,Limpieza,Acondicionamiento,30,996,15.49,0,,5,Humedad alta
L-1173,2025-10-01T07:41:55.296317,2025-10-01T08:02:55.296317,Control-Materia-Prima,Acondicionamiento,21,1020,13.44,0,,6,
L-1173,2025-10-01T08:14:55.296317,2025-10-01T08:49:55.296317,Preparacion-Alimentacion-Molinos,Molienda,35,987,12.34,0,,4,
L-1173,2025-10-01T09:49:55.296317,2025-10-01T11:53:55.296317,Molienda,Molienda,124,825,13.9,0,,3,
L-1173,2025-10-01T12:03:55.296317,2025-10-01T12:27:55.296317,Control-Calidad-Molienda,Molienda,24,959,11.62,0,,2,
L-1173,2025-10-01T12:32:55.296317,2025-10-01T12:54:55.296317,Preparacion-Dosificacion,Envasado,22,975,13.56,97,,1,Defectos detectados
L-1173,2025-10-01T13:12:55.296317,2025-10-01T13:46:55.296317,Sellado-Etiquetado,Envasado,34,868,8.0,0,,4,
L-1174,2025-10-08T23:07:55.296317,2025-10-08T23:30:55.296317,Limpieza,Acondicionamiento,23,949,10.62,0,,4,
L-1174,2025-10-09T00:27:55.296317,2025-10-09T00:47:55.296317,Control-Materia-Prima,Acondicionamiento,20,1066,9.24,0,,2,
L-1174,2025-10-09T00:52:55.296317,2025-10-09T01:41:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,850,13.03,0,,3,
L-1174,2025-10-09T01:47:55.296317,2025-10-09T03:23:55.296317,Molienda,Molienda,96,824,11.29,0,,6,
L-1174,2025-10-09T04:11:55.296317,2025-10-09T04:40:55.296317,Control-Calidad-Molienda,Molienda,29,861,9.61,0,,4,
L-1174,2025-10-09T04:46:55.296317,2025-10-09T05:02:55.296317,Preparacion-Dosificacion,Envasado,16,786,16.0,0,,4,Humedad alta
L-1174,2025-10-09T05:32:55.296317,2025-10-09T06:05:55.296317,Sellado-Etiquetado,Envasado,33,862,8.0,0,,4,
L-1175,2025-09-28T04:43:55.296317,2025-09-28T05:12:55.296317,Limpieza,Acondicionamiento,29,941,12.47,0,,6,
L-1175,2025-09-28T05:19:55.296317,2025-09-28T05:40:55.296317,Control-Materia-Prima,Acondicionamiento,21,1086,15.21,0,,6,Humedad alta
L-1175,2025-09-28T06:40:55.296317,2025-09-28T07:13:55.296317,Preparacion-Alimentacion-Molinos,Molienda,33,979,14.75,0,,3,
L-1175,2025-09-28T08:06:55.296317,2025-09-28T10:01:55.296317,Molienda,Molienda,115,991,10.67,0,,2,
L-1175,2025-09-28T10:16:55.296317,2025-09-28T10:43:55.296317,Control-Calidad-Molienda,Molienda,27,875,10.49,0,,2,
L-1175,2025-09-28T11:30:55.296317,2025-09-28T11:51:55.296317,Preparacion-Dosificacion,Envasado,21,930,14.33,0,,3,
L-1175,2025-09-28T12:51:55.296317,2025-09-28T13:26:55.296317,Sellado-Etiquetado,Envasado,35,948,12.81,0,,4,
L-1176,2025-10-19T04:44:55.296317,2025-10-19T05:13:55.296317,Limpieza,Acondicionamiento,29,1073,11.44,0,,4,
L-1176,2025-10-19T05:23:55.296317,2025-10-19T05:44:55.296317,Control-Materia-Prima,Acondicionamiento,21,1041,10.65,0,,3,
L-1176,2025-10-19T06:43:55.296317,2025-10-19T07:26:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,924,14.25,0,,6,
L-1176,2025-10-19T08:05:55.296317,2025-10-19T10:10:55.296317,Molienda,Molienda,125,958,8.19,0,,3,
L-1176,2025-10-19T10:48:55.296317,2025-10-19T12:05:55.296317,Control-Calidad-Molienda,Molienda,77,856,9.14,0,calibracion,3,
L-1176,2025-10-19T13:02:55.296317,2025-10-19T13:26:55.296317,Preparacion-Dosificacion,Envasado,24,838,9.24,0,,1,
L-1176,2025-10-19T14:09:55.296317,2025-10-19T14:44:55.296317,Sellado-Etiquetado,Envasado,35,839,14.67,0,,4,
L-1177,2025-10-03T10:36:55.296317,2025-10-03T11:00:55.296317,Limpieza,Acondicionamiento,24,1003,8.0,0,,3,
L-1177,2025-10-03T11:59:55.296317,2025-10-03T12:23:55.296317,Control-Materia-Prima,Acondicionamiento,24,986,8.0,0,,3,
L-1177,2025-10-03T13:22:55.296317,2025-10-03T14:01:55.296317,Preparacion-Alimentacion-Molinos,Molienda,39,955,15.65,0,,6,Humedad alta
L-1177,2025-10-03T14:31:55.296317,2025-10-03T16:28:55.296317,Molienda,Molienda,117,850,15.21,0,,5,Humedad alta
L-1177,2025-10-03T16:37:55.296317,2025-10-03T16:59:55.296317,Control-Calidad-Molienda,Molienda,22,891,11.46,0,,3,
L-1177,2025-10-03T17:24:55.296317,2025-10-03T17:42:55.296317,Preparacion-Dosificacion,Envasado,18,881,8.71,0,,3,
L-1177,2025-10-03T18:16:55.296317,2025-10-03T18:47:55.296317,Sellado-Etiquetado,Envasado,31,804,9.32,0,,2,
L-1178,2025-09-24T00:58:55.296317,2025-09-24T01:29:55.296317,Limpieza,Acondicionamiento,31,910,15.75,0,,3,Humedad alta
L-1178,2025-09-24T01:58:55.296317,2025-09-24T02:20:55.296317,Control-Materia-Prima,Acondicionamiento,22,977,15.11,0,,3,Humedad alta
L-1178,2025-09-24T02:28:55.296317,2025-09-24T03:02:55.296317,Preparacion-Alimentacion-Molinos,Molienda,34,1009,14.02,0,,3,
L-1178,2025-09-24T03:47:55.296317,2025-09-24T05:45:55.296317,Molienda,Molienda,118,853,13.84,0,,3,
L-1178,2025-09-24T06:31:55.296317,2025-09-24T06:58:55.296317,Control-Calidad-Molienda,Molienda,27,896,8.0,0,,2,
L-1178,2025-09-24T07:52:55.296317,2025-09-24T08:27:55.296317,Preparacion-Dosificacion,Envasado,35,905,9.39,0,mantenimiento,1,
L-1178,2025-09-24T09:03:55.296317,2025-09-24T09:42:55.296317,Sellado-Etiquetado,Envasado,39,786,8.0,0,,4,
L-1179,2025-09-27T22:16:55.296317,2025-09-27T22:46:55.296317,Limpieza,Acondicionamiento,30,957,8.42,0,,2,
L-1179,2025-09-27T23:11:55.296317,2025-09-27T23:31:55.296317,Control-Materia-Prima,Acondicionamiento,20,1141,14.13,0,,2,
L-1179,2025-09-28T00:01:55.296317,2025-09-28T00:39:55.296317,Preparacion-Alimentacion-Molinos,Molienda,38,921,13.1,0,,2,
L-1179,2025-09-28T01:32:55.296317,2025-09-28T03:16:55.296317,Molienda,Molienda,104,903,8.0,0,,6,
L-1179,2025-09-28T04:05:55.296317,2025-09-28T04:31:55.296317,Control-Calidad-Molienda,Molienda,26,972,12.4,0,,3,
L-1179,2025-09-28T04:41:55.296317,2025-09-28T04:59:55.296317,Preparacion-Dosificacion,Envasado,18,768,10.13,0,,3,
L-1179,2025-09-28T05:27:55.296317,2025-09-28T06:04:55.296317,Sellado-Etiquetado,Envasado,37,862,15.63,0,,3,Humedad alta
L-1180,2025-10-17T22:22:55.296317,2025-10-17T22:51:55.296317,Limpieza,Acondicionamiento,29,913,13.11,0,,4,
L-1180,2025-10-17T23:34:55.296317,2025-10-17T23:52:55.296317,Control-Materia-Prima,Acondicionamiento,18,988,15.76,0,,4,Humedad alta
L-1180,2025-10-18T00:51:55.296317,2025-10-18T01:41:55.296317,Preparacion-Alimentacion-Molinos,Molienda,50,1032,8.0,0,,4,
L-1180,2025-10-18T02:03:55.296317,2025-10-18T04:16:55.296317,Molienda,Molienda,133,963,13.71,0,,5,
L-1180,2025-10-18T04:50:55.296317,2025-10-18T05:16:55.296317,Control-Calidad-Molienda,Molienda,26,941,12.96,0,,6,
L-1180,2025-10-18T05:34:55.296317,2025-10-18T05:57:55.296317,Preparacion-Dosificacion,Envasado,23,922,15.86,0,,2,Humedad alta
L-1180,2025-10-18T06:28:55.296317,2025-10-18T07:02:55.296317,Sellado-Etiquetado,Envasado,34,893,10.04,0,,2,
L-1181,2025-10-05T22:02:55.296317,2025-10-05T22:33:55.296317,Limpieza,Acondicionamiento,31,1023,11.12,0,,4,
L-1181,2025-10-05T23:27:55.296317,2025-10-06T00:24:55.296317,Control-Materia-Prima,Acondicionamiento,57,979,16.99,0,calibracion,5,Humedad alta
L-1181,2025-10-06T00:35:55.296317,2025-10-06T01:20:55.296317,Preparacion-Alimentacion-Molinos,Molienda,45,916,8.0,0,,2,
L-1181,2025-10-06T01:58:55.296317,2025-10-06T03:53:55.296317,Molienda,Molienda,115,852,14.65,0,,2,
L-1181,2025-10-06T04:01:55.296317,2025-10-06T04:29:55.296317,Control-Calidad-Molienda,Molienda,28,1033,10.23,0,,6,
L-1181,2025-10-06T05:09:55.296317,2025-10-06T05:30:55.296317,Preparacion-Dosificacion,Envasado,21,780,9.27,0,,1,
L-1181,2025-10-06T06:18:55.296317,2025-10-06T06:50:55.296317,Sellado-Etiquetado,Envasado,32,866,13.71,0,,3,
L-1182,2025-10-04T23:05:55.296317,2025-10-04T23:37:55.296317,Limpieza,Acondicionamiento,32,968,9.66,0,,4,
L-1182,2025-10-05T00:33:55.296317,2025-10-05T00:51:55.296317,Control-Materia-Prima,Acondicionamiento,18,1011,14.9,0,,3,
L-1182,2025-10-05T01:15:55.296317,2025-10-05T01:58:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,931,11.2,0,,2,
L-1182,2025-10-05T02:43:55.296317,2025-10-05T05:03:55.296317,Molienda,Molienda,140,948,13.41,0,,6,
L-1182,2025-10-05T05:39:55.296317,2025-10-05T06:03:55.296317,Control-Calidad-Molienda,Molienda,24,903,11.66,0,,3,
L-1182,2025-10-05T06:38:55.296317,2025-10-05T08:50:55.296317,Preparacion-Dosificacion,Envasado,132,881,10.63,0,atasco,1,
L-1182,2025-10-05T09:40:55.296317,2025-10-05T10:10:55.296317,Sellado-Etiquetado,Envasado,30,802,13.4,0,,1,
L-1183,2025-10-14T01:02:55.296317,2025-10-14T01:37:55.296317,Limpieza,Acondicionamiento,35,976,14.24,0,,3,
L-1183,2025-10-14T02:14:55.296317,2025-10-14T02:32:55.296317,Control-Materia-Prima,Acondicionamiento,18,986,12.64,0,,2,
L-1183,2025-10-14T02:58:55.296317,2025-10-14T03:46:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,924,8.0,0,,4,
L-1183,2025-10-14T04:07:55.296317,2025-10-14T06:01:55.296317,Molienda,Molienda,114,923,15.98,0,,4,Humedad alta
L-1183,2025-10-14T06:47:55.296317,2025-10-14T07:05:55.296317,Control-Calidad-Molienda,Molienda,18,887,16.85,0,,2,Humedad alta
L-1183,2025-10-14T07:49:55.296317,2025-10-14T08:06:55.296317,Preparacion-Dosificacion,Envasado,17,829,12.52,0,,2,
L-1183,2025-10-14T08:36:55.296317,2025-10-14T09:09:55.296317,Sellado-Etiquetado,Envasado,33,892,10.95,0,,1,
L-1184,2025-09-23T22:32:55.296317,2025-09-23T23:02:55.296317,Limpieza,Acondicionamiento,30,1057,15.03,0,,4,Humedad alta
L-1184,2025-09-23T23:30:55.296317,2025-09-23T23:48:55.296317,Control-Materia-Prima,Acondicionamiento,18,1019,12.45,0,,3,
L-1184,2025-09-24T00:01:55.296317,2025-09-24T00:43:55.296317,Preparacion-Alimentacion-Molinos,Molienda,42,906,14.12,0,,3,
L-1184,2025-09-24T00:55:55.296317,2025-09-24T02:56:55.296317,Molienda,Molienda,121,916,8.75,0,,3,
L-1184,2025-09-24T03:31:55.296317,2025-09-24T03:59:55.296317,Control-Calidad-Molienda,Molienda,28,1074,10.21,0,,5,
L-1184,2025-09-24T04:55:55.296317,2025-09-24T05:14:55.296317,Preparacion-Dosificacion,Envasado,19,850,12.03,0,,4,
L-1184,2025-09-24T05:27:55.296317,2025-09-24T05:54:55.296317,Sellado-Etiquetado,Envasado,27,892,12.76,0,,1,
L-1185,2025-10-04T09:19:55.296317,2025-10-04T09:55:55.296317,Limpieza,Acondicionamiento,36,1042,8.95,91,,2,Defectos detectados
L-1185,2025-10-04T10:48:55.296317,2025-10-04T11:09:55.296317,Control-Materia-Prima,Acondicionamiento,21,912,13.5,0,,4,
L-1185,2025-10-04T12:03:55.296317,2025-10-04T12:51:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,984,10.88,0,,2,
L-1185,2025-10-04T13:40:55.296317,2025-10-04T15:19:55.296317,Molienda,Molienda,99,889,8.59,0,,3,
L-1185,2025-10-04T15:38:55.296317,2025-10-04T16:26:55.296317,Control-Calidad-Molienda,Molienda,48,943,11.76,0,atasco,2,
L-1185,2025-10-04T16:55:55.296317,2025-10-04T17:16:55.296317,Preparacion-Dosificacion,Envasado,21,835,13.18,0,,3,
L-1185,2025-10-04T17:48:55.296317,2025-10-04T18:18:55.296317,Sellado-Etiquetado,Envasado,30,879,10.68,0,,3,
L-1186,2025-10-12T15:38:55.296317,2025-10-12T16:42:55.296317,Limpieza,Acondicionamiento,64,1002,17.31,0,falla_electrica,4,Humedad alta
L-1186,2025-10-12T17:17:55.296317,2025-10-12T17:36:55.296317,Control-Materia-Prima,Acondicionamiento,19,1093,10.27,0,,2,
L-1186,2025-10-12T17:47:55.296317,2025-10-12T18:33:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,900,8.69,0,,4,
L-1186,2025-10-12T19:25:55.296317,2025-10-12T21:33:55.296317,Molienda,Molienda,128,803,9.11,0,,6,
L-1186,2025-10-12T22:02:55.296317,2025-10-12T22:24:55.296317,Control-Calidad-Molienda,Molienda,22,925,12.62,0,,2,
L-1186,2025-10-12T23:06:55.296317,2025-10-12T23:30:55.296317,Preparacion-Dosificacion,Envasado,24,854,12.67,0,,3,
L-1186,2025-10-12T23:54:55.296317,2025-10-13T00:26:55.296317,Sellado-Etiquetado,Envasado,32,841,8.0,0,,1,
L-1187,2025-10-02T08:23:55.296317,2025-10-02T08:48:55.296317,Limpieza,Acondicionamiento,25,1054,15.28,0,,4,Humedad alta
L-1187,2025-10-02T09:16:55.296317,2025-10-02T09:33:55.296317,Control-Materia-Prima,Acondicionamiento,17,894,13.26,0,,5,
L-1187,2025-10-02T10:11:55.296317,2025-10-02T11:01:55.296317,Preparacion-Alimentacion-Molinos,Molienda,50,917,15.35,0,,2,Humedad alta
L-1187,2025-10-02T11:42:55.296317,2025-10-02T13:44:55.296317,Molienda,Molienda,122,1056,14.5,0,,5,
L-1187,2025-10-02T14:32:55.296317,2025-10-02T14:53:55.296317,Control-Calidad-Molienda,Molienda,21,884,14.39,0,,5,
L-1187,2025-10-02T15:23:55.296317,2025-10-02T15:44:55.296317,Preparacion-Dosificacion,Envasado,21,847,10.94,83,,1,Defectos detectados
L-1187,2025-10-02T16:39:55.296317,2025-10-02T17:09:55.296317,Sellado-Etiquetado,Envasado,30,864,11.64,0,,3,
L-1188,2025-09-29T01:05:55.296317,2025-09-29T02:17:55.296317,Limpieza,Acondicionamiento,72,1010,12.67,0,atasco,3,
L-1188,2025-09-29T02:39:55.296317,2025-09-29T02:59:55.296317,Control-Materia-Prima,Acondicionamiento,20,983,19.49,0,,4,Humedad alta
L-1188,2025-09-29T03:44:55.296317,2025-09-29T04:26:55.296317,Preparacion-Alimentacion-Molinos,Molienda,42,899,10.53,0,,6,
L-1188,2025-09-29T04:47:55.296317,2025-09-29T06:44:55.296317,Molienda,Molienda,117,836,10.31,0,,4,
L-1188,2025-09-29T07:03:55.296317,2025-09-29T09:08:55.296317,Control-Calidad-Molienda,Molienda,125,893,9.99,0,mantenimiento,5,
L-1188,2025-09-29T09:54:55.296317,2025-09-29T10:13:55.296317,Preparacion-Dosificacion,Envasado,19,966,10.65,0,,2,
L-1188,2025-09-29T10:55:55.296317,2025-09-29T11:28:55.296317,Sellado-Etiquetado,Envasado,33,787,8.4,0,,4,
L-1189,2025-09-30T09:01:55.296317,2025-09-30T09:32:55.296317,Limpieza,Acondicionamiento,31,982,12.67,0,,5,
L-1189,2025-09-30T10:23:55.296317,2025-09-30T10:44:55.296317,Control-Materia-Prima,Acondicionamiento,21,1024,13.84,0,,5,
L-1189,2025-09-30T11:32:55.296317,2025-09-30T12:15:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,934,13.69,0,,2,
L-1189,2025-09-30T13:06:55.296317,2025-09-30T15:10:55.296317,Molienda,Molienda,124,799,11.33,0,,5,
L-1189,2025-09-30T15:39:55.296317,2025-09-30T16:09:55.296317,Control-Calidad-Molienda,Molienda,30,915,12.3,0,,2,
L-1189,2025-09-30T16:31:55.296317,2025-09-30T16:47:55.296317,Preparacion-Dosificacion,Envasado,16,934,14.74,136,,1,Defectos detectados
L-1189,2025-09-30T17:26:55.296317,2025-09-30T18:00:55.296317,Sellado-Etiquetado,Envasado,34,814,11.56,0,,4,
L-1190,2025-10-01T01:11:55.296317,2025-10-01T01:38:55.296317,Limpieza,Acondicionamiento,27,971,14.67,0,,4,
L-1190,2025-10-01T02:23:55.296317,2025-10-01T02:42:55.296317,Control-Materia-Prima,Acondicionamiento,19,996,15.01,0,,5,Humedad alta
L-1190,2025-10-01T02:56:55.296317,2025-10-01T03:42:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,997,12.01,0,,4,
L-1190,2025-10-01T04:28:55.296317,2025-10-01T06:20:55.296317,Molienda,Molienda,112,1038,10.47,0,,5,
L-1190,2025-10-01T06:35:55.296317,2025-10-01T06:55:55.296317,Control-Calidad-Molienda,Molienda,20,944,11.9,0,,2,
L-1190,2025-10-01T07:39:55.296317,2025-10-01T07:57:55.296317,Preparacion-Dosificacion,Envasado,18,930,12.94,0,,4,
L-1190,2025-10-01T08:35:55.296317,2025-10-01T09:09:55.296317,Sellado-Etiquetado,Envasado,34,850,13.36,0,,3,
L-1191,2025-10-06T16:29:55.296317,2025-10-06T16:58:55.296317,Limpieza,Acondicionamiento,29,1026,15.18,0,,2,Humedad alta
L-1191,2025-10-06T17:53:55.296317,2025-10-06T18:11:55.296317,Control-Materia-Prima,Acondicionamiento,18,1162,12.08,0,,4,
L-1191,2025-10-06T18:25:55.296317,2025-10-06T19:03:55.296317,Preparacion-Alimentacion-Molinos,Molienda,38,1017,12.63,0,,4,
L-1191,2025-10-06T19:17:55.296317,2025-10-06T21:00:55.296317,Molienda,Molienda,103,1072,16.36,0,,4,Humedad alta
L-1191,2025-10-06T21:36:55.296317,2025-10-06T21:56:55.296317,Control-Calidad-Molienda,Molienda,20,944,8.19,0,,3,
L-1191,2025-10-06T22:25:55.296317,2025-10-06T22:47:55.296317,Preparacion-Dosificacion,Envasado,22,817,13.43,0,,2,
L-1191,2025-10-06T23:16:55.296317,2025-10-06T23:56:55.296317,Sellado-Etiquetado,Envasado,40,918,8.0,0,,1,
L-1192,2025-10-10T02:04:55.296317,2025-10-10T02:32:55.296317,Limpieza,Acondicionamiento,28,1223,12.14,118,,2,Defectos detectados
L-1192,2025-10-10T02:40:55.296317,2025-10-10T03:01:55.296317,Control-Materia-Prima,Acondicionamiento,21,964,14.54,0,,6,
L-1192,2025-10-10T03:32:55.296317,2025-10-10T04:09:55.296317,Preparacion-Alimentacion-Molinos,Molienda,37,955,16.68,0,,3,Humedad alta
L-1192,2025-10-10T04:38:55.296317,2025-10-10T06:35:55.296317,Molienda,Molienda,117,803,11.26,0,,5,
L-1192,2025-10-10T07:33:55.296317,2025-10-10T07:58:55.296317,Control-Calidad-Molienda,Molienda,25,869,11.18,0,,3,
L-1192,2025-10-10T08:07:55.296317,2025-10-10T08:31:55.296317,Preparacion-Dosificacion,Envasado,24,889,8.32,0,,3,
L-1192,2025-10-10T09:06:55.296317,2025-10-10T09:44:55.296317,Sellado-Etiquetado,Envasado,38,823,13.2,0,,3,
L-1193,2025-09-30T17:16:55.296317,2025-09-30T17:50:55.296317,Limpieza,Acondicionamiento,34,1036,10.78,0,,5,
L-1193,2025-09-30T18:38:55.296317,2025-09-30T18:57:55.296317,Control-Materia-Prima,Acondicionamiento,19,1073,11.12,0,,6,
L-1193,2025-09-30T19:34:55.296317,2025-09-30T20:17:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,994,13.81,0,,3,
L-1193,2025-09-30T21:09:55.296317,2025-09-30T23:04:55.296317,Molienda,Molienda,115,920,15.37,0,,6,Humedad alta
L-1193,2025-09-30T23:47:55.296317,2025-10-01T00:15:55.296317,Control-Calidad-Molienda,Molienda,28,802,9.88,0,,3,
L-1193,2025-10-01T00:23:55.296317,2025-10-01T00:43:55.296317,Preparacion-Dosificacion,Envasado,20,909,8.59,0,,1,
L-1193,2025-10-01T01:11:55.296317,2025-10-01T01:39:55.296317,Sellado-Etiquetado,Envasado,28,798,14.0,0,,1,
L-1194,2025-10-07T16:38:55.296317,2025-10-07T17:08:55.296317,Limpieza,Acondicionamiento,30,1017,13.55,0,,2,
L-1194,2025-10-07T17:49:55.296317,2025-10-07T18:06:55.296317,Control-Materia-Prima,Acondicionamiento,17,964,12.19,0,,2,
L-1194,2025-10-07T18:33:55.296317,2025-10-07T19:16:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,951,8.0,0,,5,
L-1194,2025-10-07T20:07:55.296317,2025-10-07T22:02:55.296317,Molienda,Molienda,115,926,10.98,0,,6,
L-1194,2025-10-07T22:58:55.296317,2025-10-07T23:20:55.296317,Control-Calidad-Molienda,Molienda,22,902,11.46,0,,2,
L-1194,2025-10-07T23:43:55.296317,2025-10-08T00:04:55.296317,Preparacion-Dosificacion,Envasado,21,959,15.09,0,,2,Humedad alta
L-1194,2025-10-08T01:00:55.296317,2025-10-08T01:37:55.296317,Sellado-Etiquetado,Envasado,37,855,10.75,0,,3,
L-1195,2025-09-29T14:18:55.296317,2025-09-29T14:46:55.296317,Limpieza,Acondicionamiento,28,1056,13.64,0,,5,
L-1195,2025-09-29T15:06:55.296317,2025-09-29T15:23:55.296317,Control-Materia-Prima,Acondicionamiento,17,1024,15.32,0,,5,Humedad alta
L-1195,2025-09-29T15:34:55.296317,2025-09-29T16:20:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,915,14.16,0,,2,
L-1195,2025-09-29T16:56:55.296317,2025-09-29T18:42:55.296317,Molienda,Molienda,106,945,13.21,0,,4,
L-1195,2025-09-29T19:23:55.296317,2025-09-29T19:47:55.296317,Control-Calidad-Molienda,Molienda,24,920,13.85,0,,4,
L-1195,2025-09-29T20:40:55.296317,2025-09-29T21:03:55.296317,Preparacion-Dosificacion,Envasado,23,943,9.46,0,,4,
L-1195,2025-09-29T21:10:55.296317,2025-09-29T21:42:55.296317,Sellado-Etiquetado,Envasado,32,907,9.08,0,,3,
L-1196,2025-09-27T10:11:55.296317,2025-09-27T10:43:55.296317,Limpieza,Acondicionamiento,32,965,9.3,0,,2,
L-1196,2025-09-27T11:27:55.296317,2025-09-27T11:47:55.296317,Control-Materia-Prima,Acondicionamiento,20,996,12.98,0,,2,
L-1196,2025-09-27T12:10:55.296317,2025-09-27T12:46:55.296317,Preparacion-Alimentacion-Molinos,Molienda,36,888,14.29,0,,5,
L-1196,2025-09-27T13:33:55.296317,2025-09-27T15:46:55.296317,Molienda,Molienda,133,939,8.64,0,,2,
L-1196,2025-09-27T16:16:55.296317,2025-09-27T16:35:55.296317,Control-Calidad-Molienda,Molienda,19,904,10.34,0,,6,
L-1196,2025-09-27T17:11:55.296317,2025-09-27T17:31:55.296317,Preparacion-Dosificacion,Envasado,20,978,14.07,0,,2,
L-1196,2025-09-27T18:16:55.296317,2025-09-27T18:54:55.296317,Sellado-Etiquetado,Envasado,38,887,15.16,0,,1,Humedad alta
L-1197,2025-10-10T01:50:55.296317,2025-10-10T02:22:55.296317,Limpieza,Acondicionamiento,32,811,12.39,0,,5,
L-1197,2025-10-10T02:44:55.296317,2025-10-10T03:05:55.296317,Control-Materia-Prima,Acondicionamiento,21,999,13.56,0,,2,
L-1197,2025-10-10T03:29:55.296317,2025-10-10T04:18:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,898,10.48,0,,2,
L-1197,2025-10-10T04:28:55.296317,2025-10-10T06:32:55.296317,Molienda,Molienda,124,952,10.38,0,,3,
L-1197,2025-10-10T06:59:55.296317,2025-10-10T07:27:55.296317,Control-Calidad-Molienda,Molienda,28,874,8.0,0,,6,
L-1197,2025-10-10T07:56:55.296317,2025-10-10T08:15:55.296317,Preparacion-Dosificacion,Envasado,19,914,9.12,0,,2,
L-1197,2025-10-10T08:40:55.296317,2025-10-10T09:38:55.296317,Sellado-Etiquetado,Envasado,58,772,11.54,0,calibracion,4,
L-1198,2025-10-08T00:36:55.296317,2025-10-08T00:59:55.296317,Limpieza,Acondicionamiento,23,1140,16.33,0,,2,Humedad alta
L-1198,2025-10-08T01:32:55.296317,2025-10-08T02:59:55.296317,Control-Materia-Prima,Acondicionamiento,87,951,9.63,0,atasco,6,
L-1198,2025-10-08T03:53:55.296317,2025-10-08T04:32:55.296317,Preparacion-Alimentacion-Molinos,Molienda,39,982,14.1,0,,6,
L-1198,2025-10-08T04:37:55.296317,2025-10-08T06:27:55.296317,Molienda,Molienda,110,943,11.31,0,,5,
L-1198,2025-10-08T07:13:55.296317,2025-10-08T07:40:55.296317,Control-Calidad-Molienda,Molienda,27,965,11.98,0,,5,
L-1198,2025-10-08T08:18:55.296317,2025-10-08T08:40:55.296317,Preparacion-Dosificacion,Envasado,22,870,14.48,0,,2,
L-1198,2025-10-08T09:19:55.296317,2025-10-08T09:51:55.296317,Sellado-Etiquetado,Envasado,32,824,12.8,0,,3,
L-1199,2025-09-28T03:22:55.296317,2025-09-28T03:58:55.296317,Limpieza,Acondicionamiento,36,996,14.88,0,,5,
L-1199,2025-09-28T04:50:55.296317,2025-09-28T05:12:55.296317,Control-Materia-Prima,Acondicionamiento,22,1001,8.0,0,,6,
L-1199,2025-09-28T06:08:55.296317,2025-09-28T06:57:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,961,10.44,0,,3,
L-1199,2025-09-28T07:56:55.296317,2025-09-28T10:00:55.296317,Molienda,Molienda,124,868,12.24,0,,5,
L-1199,2025-09-28T10:57:55.296317,2025-09-28T11:18:55.296317,Control-Calidad-Molienda,Molienda,21,812,8.0,0,,4,
L-1199,2025-09-28T12:05:55.296317,2025-09-28T12:28:55.296317,Preparacion-Dosificacion,Envasado,23,869,16.75,0,,2,Humedad alta
L-1199,2025-09-28T12:33:55.296317,2025-09-28T13:11:55.296317,Sellado-Etiquetado,Envasado,38,833,13.44,0,,3,
L-1200,2025-10-01T09:08:55.296317,2025-10-01T09:38:55.296317,Limpieza,Acondicionamiento,30,1212,10.01,0,,3,
L-1200,2025-10-01T10:22:55.296317,2025-10-01T10:39:55.296317,Control-Materia-Prima,Acondicionamiento,17,896,13.04,0,,3,
L-1200,2025-10-01T11:09:55.296317,2025-10-01T11:47:55.296317,Preparacion-Alimentacion-Molinos,Molienda,38,1016,10.29,0,,3,
L-1200,2025-10-01T12:24:55.296317,2025-10-01T14:37:55.296317,Molienda,Molienda,133,955,8.7,0,,3,
L-1200,2025-10-01T15:02:55.296317,2025-10-01T15:30:55.296317,Control-Calidad-Molienda,Molienda,28,907,13.06,0,,6,
L-1200,2025-10-01T15:44:55.296317,2025-10-01T16:07:55.296317,Preparacion-Dosificacion,Envasado,23,896,12.89,0,,2,
L-1200,2025-10-01T16:41:55.296317,2025-10-01T17:15:55.296317,Sellado-Etiquetado,Envasado,34,799,8.76,0,,2,
